experiment,model,train_seed,regime,observation_mode,threshold_set,rule,group_level,ss,heading_deg,speed_kn,scorable,base_rate,n_true_onsets,n_pred_onsets,n_matched,precision,recall,f1,f1_ci_lo,f1_ci_hi,n_boot,ci_level,bootstrap_seed,false_alarms_per_min,lead_p10,lead_p50,lead_p90,n_realizations,duration_s,n_excluded_true,n_excluded_pred
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS4,135.0,12.0,True,0.9347413793103448,43,480,43,0.08958333333333333,1.0,0.16443594646271512,0.1419310104875988,0.18966185511895214,1000,0.95,0,5.650862068965517,1.3,2.9,5.7200000000000015,8,4640.0,18,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS4,180.0,0.0,True,0.47616379310344825,118,3484,118,0.0338691159586682,1.0,0.06551915602443088,0.056249281450114375,0.07377159588750706,1000,0.95,0,43.525862068965516,0.8700000000000001,2.05,3.4299999999999997,8,4640.0,12,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS4,180.0,6.0,True,0.611875,128,2639,127,0.04812428950359985,0.9921875,0.09179616913624865,0.08491662743353218,0.09864153980542856,1000,0.95,0,32.48275862068966,0.7,2.0,4.140000000000001,8,4640.0,14,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS4,180.0,12.0,True,0.8531896551724137,76,1294,76,0.05873261205564142,1.0,0.11094890510948903,0.10274794705879091,0.11874214544850971,1000,0.95,0,15.75,0.8,2.1,4.75,8,4640.0,19,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,45.0,0.0,True,0.31995689655172416,120,4522,119,0.02631578947368421,0.9916666666666667,0.051271003877638936,0.04560849753250964,0.057683545986024334,1000,0.95,0,56.935344827586206,0.7,1.9,5.660000000000001,8,4640.0,9,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,45.0,6.0,True,0.2668318965517241,130,3038,124,0.04081632653061224,0.9538461538461539,0.07828282828282827,0.06815692285953061,0.0889978976874562,1000,0.95,0,37.68103448275862,0.6,1.4,4.6,8,4640.0,7,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,45.0,12.0,True,0.07530172413793103,43,750,41,0.05466666666666667,0.9534883720930233,0.10340479192938208,0.07721046077210461,0.13012190774934054,1000,0.95,0,9.168103448275861,0.8,1.7,2.7,8,4640.0,4,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,90.0,0.0,True,0.49506465517241377,179,2908,179,0.06155433287482806,1.0,0.11597019760285067,0.10399763135228252,0.12452095820827733,1000,0.95,0,35.28879310344828,0.6,1.9,7.680000000000007,8,4640.0,13,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,90.0,6.0,True,0.5253879310344828,170,2890,168,0.05813148788927336,0.9882352941176471,0.10980392156862745,0.09807384267024488,0.12108610524962374,1000,0.95,0,35.19827586206897,0.8,1.95,7.9500000000000055,8,4640.0,10,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,90.0,12.0,True,0.534978448275862,177,2808,175,0.062321937321937325,0.9887005649717514,0.11725293132328309,0.10283164295659501,0.12990353697749196,1000,0.95,0,34.047413793103445,0.8,1.8,7.619999999999999,8,4640.0,11,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,135.0,0.0,True,0.3179310344827586,104,4484,103,0.02297056199821588,0.9903846153846154,0.04489973844812554,0.0368586387434555,0.05264475443768194,1000,0.95,0,56.650862068965516,0.9,2.0,6.799999999999997,8,4640.0,8,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,135.0,6.0,True,0.35836206896551726,104,4404,104,0.023614895549500452,1.0,0.04614019520851819,0.04197575423759165,0.05019634628662414,1000,0.95,0,55.60344827586207,1.1300000000000001,2.4,6.67,8,4640.0,10,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,135.0,12.0,True,0.4620905172413793,129,3515,129,0.03669985775248933,1.0,0.070801317233809,0.06554642960483613,0.07637248382185645,1000,0.95,0,43.78448275862069,0.8,2.2,6.9,8,4640.0,12,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,180.0,0.0,True,0.17252155172413794,86,6123,85,0.013882083945778213,0.9883720930232558,0.02737961024319536,0.022907757151665945,0.03169963268326198,1000,0.95,0,78.07758620689656,0.8400000000000001,1.9,5.520000000000001,8,4640.0,1,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,180.0,6.0,True,0.23219827586206895,91,5356,91,0.01699029126213592,1.0,0.033412887828162284,0.02524766249092438,0.040604271347842794,1000,0.95,0,68.08189655172414,0.9,1.9,7.7,8,4640.0,9,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS5,180.0,12.0,True,0.3545689655172414,132,4477,131,0.029260665624301987,0.9924242424242424,0.05684530266869169,0.05174229350273042,0.062198913542367444,1000,0.95,0,56.19827586206897,0.8,2.1,7.2,8,4640.0,8,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,45.0,0.0,True,0.03327586206896552,28,644,25,0.03881987577639751,0.8928571428571429,0.0744047619047619,0.04297982429136375,0.11300503027778666,1000,0.95,0,8.004310344827585,0.3,1.3,2.5200000000000005,8,4640.0,1,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,45.0,6.0,True,0.02,20,275,19,0.06909090909090909,0.95,0.1288135593220339,0.10948619981751825,0.15686679630529898,1000,0.95,0,3.310344827586207,0.5,2.3,7.159999999999996,8,4640.0,0,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,45.0,12.0,True,0.005969827586206897,8,172,8,0.046511627906976744,1.0,0.08888888888888888,0.0,0.13394170168067226,1000,0.95,0,2.1206896551724137,0.3,0.6499999999999999,1.7999999999999998,8,4640.0,0,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,90.0,0.0,True,0.032844827586206896,29,435,26,0.059770114942528735,0.896551724137931,0.11206896551724138,0.07110011778563016,0.15003006872852231,1000,0.95,0,5.288793103448276,0.5,1.35,4.15,8,4640.0,3,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,90.0,6.0,True,0.04377155172413793,28,446,27,0.06053811659192825,0.9642857142857143,0.11392405063291139,0.08333333333333333,0.15426997245179064,1000,0.95,0,5.418103448275862,0.72,1.5,2.3400000000000016,8,4640.0,3,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,90.0,12.0,True,0.023232758620689655,17,280,14,0.05,0.8235294117647058,0.09427609427609428,0.050761421319796954,0.12501153136531365,1000,0.95,0,3.439655172413793,0.3,1.3,2.020000000000001,8,4640.0,6,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,135.0,0.0,True,0.028814655172413793,27,549,23,0.04189435336976321,0.8518518518518519,0.0798611111111111,0.05730659025787966,0.11306291975963235,1000,0.95,0,6.801724137931035,0.42000000000000004,1.4,2.6,8,4640.0,4,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,135.0,6.0,True,0.06967672413793104,47,1569,45,0.028680688336520075,0.9574468085106383,0.055693069306930694,0.04516706659377908,0.06569878313892621,1000,0.95,0,19.70689655172414,0.7,1.4,2.2800000000000002,8,4640.0,1,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,135.0,12.0,True,0.11215517241379311,73,2463,69,0.028014616321559074,0.9452054794520548,0.054416403785488954,0.046456011333533644,0.0628270410074778,1000,0.95,0,30.95689655172414,0.5800000000000001,1.6,5.3400000000000025,8,4640.0,2,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,180.0,0.0,True,0.07297413793103448,51,3142,44,0.014003819223424571,0.8627450980392157,0.027560288130285,0.021124514512350076,0.034588647365194465,1000,0.95,0,40.060344827586206,0.53,1.65,8.110000000000001,8,4640.0,2,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,180.0,6.0,True,0.08232758620689655,54,3503,53,0.01512988866685698,0.9814814814814815,0.029800393590104023,0.023644888359195388,0.03560735312707979,1000,0.95,0,44.61206896551724,0.7,1.7,7.820000000000002,8,4640.0,3,0
deep,ar10,0,unseen_vessel,ideal,strict,point,cell,SS6,180.0,12.0,True,0.08974137931034483,59,3756,59,0.015708200212992546,1.0,0.030930537352555704,0.024094296074372197,0.03811189806456686,1000,0.95,0,47.80603448275862,0.4800000000000001,1.7,7.760000000000001,8,4640.0,4,0
deep,ar10,0,unseen_vessel,ideal,strict,point,sea_state,SS3,,,True,0.9959105603448276,61,678,61,0.08997050147492626,1.0,0.16508795669824086,0.14112777740596977,0.19563397818000713,1000,0.95,0,0.6648706896551724,0.7,1.8,2.8,96,55680.0,115,0
deep,ar10,0,unseen_vessel,ideal,strict,point,sea_state,SS4,,,True,0.7562015086206897,1052,18450,1037,0.0562059620596206,0.9857414448669202,0.10634806686493692,0.0987727242473868,0.11430934086936015,1000,0.95,0,18.764008620689655,0.8,1.9,3.8,96,55680.0,173,0
deep,ar10,0,unseen_vessel,ideal,strict,point,sea_state,SS5,,,True,0.34293283045977013,1465,45275,1449,0.032004417448923246,0.9890784982935154,0.062002567394095,0.05554927161201028,0.06857620440438589,1000,0.95,0,47.22629310344828,0.8,1.9,7.1,96,55680.0,102,0
deep,ar10,0,unseen_vessel,ideal,strict,point,sea_state,SS6,,,True,0.051232040229885055,441,17234,412,0.02390623186723918,0.9342403628117913,0.04661951909476662,0.04097603011494561,0.05333043442552762,1000,0.95,0,18.127155172413794,0.5,1.5,6.4,96,55680.0,29,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,45.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,45.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,45.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,90.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,90.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,135.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,135.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,135.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,180.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,180.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS3,180.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,45.0,0.0,True,0.9930818965517242,20,84,20,0.23809523809523808,1.0,0.3846153846153846,0.34285714285714286,0.41601666666666665,1000,0.95,0,0.8275862068965517,2.18,2.5,2.7200000000000006,8,4640.0,16,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,45.0,6.0,True,0.9945689655172414,19,91,19,0.2087912087912088,1.0,0.3454545454545455,0.29265752032520326,0.36574574049803404,1000,0.95,0,0.9310344827586207,0.9,1.8,2.1399999999999997,8,4640.0,14,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,45.0,12.0,True,0.7961422413793103,290,3836,287,0.07481751824817519,0.9896551724137931,0.13911778962675717,0.13554835813548413,0.14238952536824878,1000,0.95,0,45.89224137931034,1.3,2.1,2.7,8,4640.0,19,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,90.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,90.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,135.0,0.0,True,0.9943318965517242,20,78,20,0.2564102564102564,1.0,0.4081632653061224,0.35294117647058826,0.4827586206896552,1000,0.95,0,0.75,0.6799999999999999,2.6,2.9,8,4640.0,15,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,135.0,6.0,False,0.9999568965517242,0,2,0,,,,,,1000,0.95,0,0.02586206896551724,,,,8,4640.0,9,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,135.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,180.0,0.0,True,0.9558405172413793,132,554,131,0.2364620938628159,0.9924242424242424,0.3819241982507289,0.36536075036075033,0.3984685031785783,1000,0.95,0,5.469827586206897,1.6,2.6,3.1,8,4640.0,18,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,180.0,6.0,True,0.9916163793103449,21,102,21,0.20588235294117646,1.0,0.34146341463414637,0.27736103312745647,0.4390487804878049,1000,0.95,0,1.0474137931034482,0.9,1.9,3.1,8,4640.0,17,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS4,180.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,45.0,0.0,True,0.8553879310344827,229,1665,229,0.13753753753753753,1.0,0.24181626187961983,0.2240615550058444,0.2637603634491234,1000,0.95,0,18.56896551724138,1.3,2.6,3.8,8,4640.0,20,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,45.0,6.0,True,0.7990086206896552,180,3141,179,0.05698822031200255,0.9944444444444445,0.10779885576633545,0.09790435600272622,0.11927637807137548,1000,0.95,0,38.30172413793103,0.9800000000000001,1.8,5.860000000000005,8,4640.0,18,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,45.0,12.0,True,0.43004310344827584,302,4532,295,0.06509267431597529,0.9768211920529801,0.12205213074058752,0.11377480727062705,0.13052331814442478,1000,0.95,0,54.78879310344828,1.4,2.2,2.8,8,4640.0,16,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,90.0,0.0,True,0.9732112068965517,71,1138,71,0.06239015817223199,1.0,0.1174524400330852,0.09920389116994667,0.1314911069199202,1000,0.95,0,13.797413793103448,1.2,3.3,10.3,8,4640.0,19,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,90.0,6.0,True,0.9667025862068965,87,1291,87,0.06738962044926414,1.0,0.1262699564586357,0.10103262875408955,0.14064366180937368,1000,0.95,0,15.568965517241379,1.0,4.3,9.9,8,4640.0,18,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,90.0,12.0,True,0.9734913793103448,70,1098,69,0.06284153005464481,0.9857142857142858,0.11815068493150686,0.09074235009471773,0.13765228123258222,1000,0.95,0,13.306034482758621,1.1,5.3,12.62,8,4640.0,17,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,135.0,0.0,True,0.8772198275862069,212,1445,207,0.14325259515570934,0.9764150943396226,0.24984912492456246,0.226241118774817,0.2819947531336936,1000,0.95,0,16.00862068965517,1.3,2.5,3.6,8,4640.0,13,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,135.0,6.0,True,0.8895689655172414,174,1103,171,0.15503173164097914,0.9827586206896551,0.2678151918559123,0.24957641442936127,0.2905783940689601,1000,0.95,0,12.051724137931034,1.2,2.4,3.5,8,4640.0,21,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,135.0,12.0,True,0.9443318965517241,100,553,99,0.17902350813743217,0.99,0.3032159264931087,0.24880134863772715,0.36548223350253806,1000,0.95,0,5.870689655172414,1.2600000000000002,2.5,5.2,8,4640.0,16,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,180.0,0.0,True,0.6553448275862069,377,3860,374,0.09689119170984456,0.9920424403183024,0.176540004720321,0.15241205623859255,0.2000545101081472,1000,0.95,0,45.077586206896555,1.2,2.6,4.2,8,4640.0,31,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,180.0,6.0,True,0.7546767241379311,334,2561,333,0.13002733307301836,0.9970059880239521,0.2300518134715026,0.20351135246176116,0.2585600000882813,1000,0.95,0,28.810344827586206,1.3,2.7,3.8,8,4640.0,28,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS5,180.0,12.0,True,0.869353448275862,234,1396,231,0.1654727793696275,0.9871794871794872,0.28343558282208586,0.2561457383348035,0.30935913606075466,1000,0.95,0,15.064655172413794,1.1,2.7,5.7,8,4640.0,21,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,45.0,0.0,True,0.3567887931034483,262,4068,259,0.06366764995083579,0.9885496183206107,0.11963048498845265,0.11224669944608087,0.12793222131849552,1000,0.95,0,49.25431034482759,1.0,1.9,3.5,8,4640.0,15,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,45.0,6.0,True,0.1994396551724138,189,2687,185,0.06885001860811314,0.9788359788359788,0.1286509040333797,0.12002205894768661,0.1368202489533976,1000,0.95,0,32.35344827586207,1.0,2.0,3.4,8,4640.0,11,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,45.0,12.0,True,0.22454741379310345,237,3265,234,0.07166921898928025,0.9873417721518988,0.13363792118789264,0.12489338517213083,0.1449192737124229,1000,0.95,0,39.19396551724138,1.1,2.1,3.4,8,4640.0,5,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,90.0,0.0,True,0.3162068965517241,288,3458,284,0.0821283979178716,0.9861111111111112,0.15162840363053925,0.13859567357861682,0.16969643645192017,1000,0.95,0,41.043103448275865,0.9,1.8,6.170000000000002,8,4640.0,14,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,90.0,6.0,True,0.35657327586206894,282,3863,280,0.07248252653378204,0.9929078014184397,0.135102533172497,0.1263028981312378,0.14246575342465753,1000,0.95,0,46.331896551724135,1.0,1.8,6.6699999999999955,8,4640.0,15,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,90.0,12.0,True,0.29370689655172416,305,3717,301,0.08097928436911488,0.9868852459016394,0.1496767777225261,0.14217962666911757,0.15682174594877157,1000,0.95,0,44.172413793103445,1.1,1.9,4.2,8,4640.0,13,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,135.0,0.0,True,0.3813793103448276,277,5051,272,0.05385072262918234,0.9819494584837545,0.10210210210210209,0.09773064039408867,0.1062079033333871,1000,0.95,0,61.797413793103445,1.0,1.9,5.670000000000002,8,4640.0,9,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,135.0,6.0,True,0.4754956896551724,193,4894,191,0.03902738046587658,0.9896373056994818,0.07509337527029684,0.0690678959329659,0.08062861952814078,1000,0.95,0,60.814655172413794,1.0,2.1,10.9,8,4640.0,15,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,135.0,12.0,True,0.5138577586206896,174,4853,174,0.03585411085926231,1.0,0.069226178635369,0.06030302884074056,0.07991850122506551,1000,0.95,0,60.50431034482759,1.1,2.8,9.670000000000002,8,4640.0,16,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,180.0,0.0,True,0.42023706896551727,271,5751,270,0.046948356807511735,0.996309963099631,0.08967120557954168,0.07938951738928408,0.10075513946782602,1000,0.95,0,70.875,0.9900000000000002,2.2,6.71,8,4640.0,13,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,180.0,6.0,True,0.3922413793103448,188,5242,188,0.035864173979397174,1.0,0.06924493554327807,0.06172178199410763,0.0755781288400686,1000,0.95,0,65.35344827586206,1.3,2.8,7.030000000000001,8,4640.0,11,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,cell,SS6,180.0,12.0,True,0.4127586206896552,183,4811,183,0.03803782997297859,1.0,0.07328794553464156,0.06808993500300808,0.07928509303202685,1000,0.95,0,59.8448275862069,1.0,2.9,8.08,8,4640.0,14,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,sea_state,SS3,,,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,96,55680.0,96,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,sea_state,SS4,,,True,0.9771282327586207,502,4747,498,0.10490836317674321,0.9920318725099602,0.18975042865307679,0.1641362852243832,0.24736405750798718,1000,0.95,0,4.578663793103448,1.2,2.25,3.0,96,55680.0,148,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,sea_state,SS5,,,True,0.8323617097701149,2370,23783,2345,0.09859984022200731,0.989451476793249,0.1793293312430696,0.1650252726286817,0.1954021150996006,1000,0.95,0,23.101293103448278,1.2,2.5,4.7,96,55680.0,238,0
deep,ar20,0,unseen_vessel,ideal,permissive,point,sea_state,SS6,,,True,0.3619360632183908,2849,51660,2821,0.054607046070460706,0.9901719901719902,0.10350584307178631,0.09691369387024024,0.10992099706904863,1000,0.95,0,52.62823275862069,1.0,2.0,6.8,96,55680.0,151,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,45.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,45.0,6.0,True,0.9897844827586207,8,80,8,0.1,1.0,0.18181818181818182,0.07378472222222249,0.35302175664786456,1000,0.95,0,0.9310344827586207,1.55,2.15,2.8899999999999997,8,4640.0,12,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,45.0,12.0,True,0.9825,34,466,34,0.07296137339055794,1.0,0.136,0.11965811965811966,0.15133678934115172,1000,0.95,0,5.586206896551724,1.0100000000000002,2.05,2.7,8,4640.0,16,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,90.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,90.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,135.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,135.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,135.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,180.0,0.0,True,0.9786422413793103,19,146,19,0.13013698630136986,1.0,0.2303030303030303,0.1690055998642457,0.3206836551414458,1000,0.95,0,1.6422413793103448,0.6,2.3,2.94,8,4640.0,15,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,180.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS3,180.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,unseen_vessel,ideal,strict,point,cell,SS4,45.0,0.0,True,0.7263362068965518,130,1872,127,0.06784188034188034,0.9769230769230769,0.12687312687312685,0.10949546048920009,0.1475232726467633,1000,0.95,0,22.564655172413794,1.4,2.2,3.3,8,4640.0,13,0
