experiment,model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,regime,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,dlinear_quantile,quantile,384,heave_rate,30,3.0,434304,9,0.1,0.9062983532272325,0.4191268174069937,0.6205654117805022,0.05739674008656551,0.028698370043282764,0.15786868184497496,0.8936929547045388,0.9194519276819924,id,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,50,5.0,434304,9,0.1,0.905259910109048,0.5158437115317175,0.761980494417495,0.07560150160093386,0.03780075080046693,0.14951738874152667,0.8928548896625406,0.918393164695697,id,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,100,10.0,434304,9,0.1,0.8934709328028294,1.0854902764075478,1.615712374571142,0.17160628373526454,0.08580314186763226,0.00055030577659888,0.8809030080312408,0.90623929321397,id,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,150,15.0,434304,9,0.1,0.8828930887120542,1.347067136413892,2.1079377525411744,0.2263474854500379,0.11317374272501893,0.0,0.8694462864721486,0.8965059612621574,id,2,False,542700,,,,,pinball
probabilistic,dlinear_gaussian,gaussian,384,roll,10,1.0,434304,9,0.1,0.9928506299734748,0.34795004664006635,0.3537107103697264,0.030214386153713118,0.015107193076856557,0.0,0.9905479802166225,0.9950794834954317,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,20,2.0,434304,9,0.1,0.982678031977601,1.8987479337158997,2.000806227980386,0.17728919791304362,0.08864459895652181,0.0,0.9781724897767463,0.9874085318118184,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,30,3.0,434304,9,0.1,0.9707808355437666,3.9956522289136056,4.446312733454405,0.407894232179563,0.20394711608978153,0.0,0.9641428008952255,0.9778013787577365,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,50,5.0,434304,9,0.1,0.9701084954317712,4.702083467512692,5.236431383372276,0.48361096605549947,0.24180548302774962,0.0,0.9632256437886826,0.9772125055260831,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,100,10.0,434304,9,0.1,0.9627012415266726,9.045663563214935,10.307931168162925,0.9856050910898323,0.4928025455449158,0.0,0.9554925812334217,0.9712161297155909,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,150,15.0,434304,9,0.1,0.9410482058650163,10.889867033589658,13.877784859467226,1.3433254171166717,0.6716627085583359,0.0,0.9302367696360153,0.9530658248600059,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,10,1.0,434304,9,0.1,0.9209724064249927,0.11890135213003833,0.17202565929393407,0.017336537962496273,0.008668268981248135,0.0,0.907368283506484,0.9333609637488948,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,20,2.0,434304,9,0.1,0.9049974211612143,0.6488388364076689,1.0041806649466465,0.10159201947796777,0.05079600973898389,0.0,0.890376096006484,0.9186954299292661,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,30,3.0,434304,9,0.1,0.8946797634836428,1.3653907402858512,2.1670185504510684,0.22221540837250497,0.11110770418625257,0.0,0.8801363215627763,0.9088691907051282,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,50,5.0,434304,9,0.1,0.8873784261715296,1.6067911407275925,2.6142756770019426,0.26863314680335215,0.13431657340167605,0.0,0.8724593832891246,0.9014400627210433,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,100,10.0,434304,9,0.1,0.8645626105216623,3.0910783738199665,5.449671745704464,0.5606480932585536,0.28032404662927674,0.0,0.8489324298187445,0.8802160468243442,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,150,15.0,434304,9,0.1,0.8752993295019157,3.721281383334043,6.2037719694766045,0.6424419355818859,0.321220967790943,0.0,0.8606977485816387,0.8899642301245211,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,10,1.0,434304,9,0.1,0.9615131336575302,0.07220870393854253,0.08671494455369146,0.008477969671985811,0.004238984835992903,0.0,0.9528085166150899,0.9706007197723253,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,20,2.0,434304,9,0.1,0.9435395483348069,0.39403948560299396,0.5361274302329201,0.051485105340587554,0.025742552670293777,0.0,0.9323781268420277,0.9550120422561155,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,30,3.0,434304,9,0.1,0.9222157751252579,0.8292013400675508,1.2917825223932013,0.12317727691821928,0.06158863845910963,0.0,0.9084575550766283,0.9363316939286767,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,50,5.0,434304,9,0.1,0.9199178455643973,0.975803809393466,1.54036902564681,0.1475732715285425,0.07378663576427125,0.0,0.905920449731064,0.9343135798887415,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,100,10.0,434304,9,0.1,0.9070098364279399,1.8772100883896814,2.8228944093890433,0.2930238146552731,0.14651190732763655,0.0,0.8938765818412909,0.9204844417735043,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,150,15.0,434304,9,0.1,0.8855778440907751,2.259930555926604,3.718663123333272,0.38310543855423507,0.19155271927711776,0.0,0.8703438720343354,0.9012034197244326,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,10,1.0,434304,9,0.1,0.9942275456822871,0.18615394969185464,0.1882866257533224,0.016443433830867618,0.008221716915433813,0.0,0.9923990453691423,0.9958903786287946,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,20,2.0,434304,9,0.1,0.9862561707928087,1.0158343212607035,1.052228824351512,0.09528187304128728,0.047640936520643586,0.0,0.9825918596190687,0.9900231750110522,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,30,3.0,434304,9,0.1,0.9743889073091659,2.137682477440876,2.3180087130174276,0.2186540567646767,0.10932702838233836,0.0,0.9687104539677277,0.9805252772251695,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,50,5.0,434304,9,0.1,0.9732192197170646,2.5156247940305265,2.7356085247361053,0.2598632620543579,0.12993163102717895,0.0,0.9672892720306513,0.9794907484158561,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,100,10.0,434304,9,0.1,0.9615568818155025,4.83945020882384,5.4888091185383425,0.5418881415055884,0.2709440707527943,0.0,0.95439663231285,0.9695381576038903,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,150,15.0,434304,9,0.1,0.9387686965811965,5.826103392002423,7.39766341530967,0.7356262958252306,0.3678131479126155,0.0,0.9282868106211318,0.9504879070881227,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,10,1.0,434304,9,0.1,0.8633353595638078,0.08864676984473042,0.2556639690183117,0.02050253951323816,0.010251269756619082,0.0,0.8405721568302388,0.8845373286914234,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,20,2.0,434304,9,0.1,0.8477955533451224,0.4837418891127026,1.3577228382321462,0.11272411151751456,0.0563620557587573,0.0,0.8252018747236959,0.868646270814913,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,30,3.0,434304,9,0.1,0.8456196581196581,1.0179671195145,2.5070968838074106,0.22220288144471537,0.11110144072235767,0.0,0.8250796676982022,0.8650783782788093,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,50,5.0,434304,9,0.1,0.8408211759504863,1.1979430201511212,2.864736448126056,0.25950771579433074,0.12975385789716545,0.0,0.8205481068560272,0.8602608426355732,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,100,10.0,434304,9,0.1,0.8384656830238727,2.304559350574708,4.909176404730444,0.47608804718873676,0.23804402359436838,0.0,0.8187793573165341,0.8568134877873563,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,150,15.0,434304,9,0.1,0.872847130120837,2.7744098222581606,4.731360885473973,0.4882281993568533,0.24411409967842665,0.0,0.857183677792514,0.8882124042145594,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,10,1.0,434304,9,0.1,0.9669678381962865,0.0428405193570714,0.04751178697729716,0.004950562895535352,0.0024752814477676773,0.0,0.9604749783561745,0.9735854954133509,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,20,2.0,434304,9,0.1,0.9541427203065134,0.2337790740622116,0.27671426143592365,0.029035273113677252,0.014517636556838624,0.0,0.9458804201665193,0.9628332343243442,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,30,3.0,434304,9,0.1,0.9340669208664898,0.4919554840380808,0.6401922406618553,0.06804627671475631,0.03402313835737815,0.0,0.9237269286030062,0.9448446825265252,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,50,5.0,434304,9,0.1,0.9278869179192455,0.5789326824749904,0.7699617705146835,0.08226275059842246,0.04113137529921123,0.0,0.9170301217580312,0.9389702259246979,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,100,10.0,434304,9,0.1,0.9004453101974653,1.1137266160801036,1.605920876820112,0.1775733340880265,0.0887866670440132,0.0,0.8884592359269083,0.9127662305666077,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,150,15.0,434304,9,0.1,0.8826190870910698,1.3407902165872096,2.102194208049176,0.22849200128049918,0.11424600064024958,0.0,0.8692281788793104,0.8962438176945181,id,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,10,1.0,434304,9,0.1,0.9957403109342765,0.34967603851755436,0.35323793572872364,0.02900136992673551,0.014500684963367753,0.0,0.9938075058023873,0.9975179252320955,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,20,2.0,434304,9,0.1,0.9822635757441792,1.9196353646361939,2.026534287747037,0.17917961127267715,0.08958980563633859,0.0,0.9776320273356911,0.987142704188771,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,30,3.0,434304,9,0.1,0.9698667292956086,3.9949666149273617,4.463694559143677,0.41028214450233325,0.20514107225116665,0.0,0.963044204059829,0.9770470108495432,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,50,5.0,434304,9,0.1,0.9712528551429414,4.695726614080611,5.19970309749283,0.4802275322849458,0.2401137661424729,0.0,0.964591795148099,0.9780533911730033,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,100,10.0,434304,9,0.1,0.9621923813734159,9.052922863475452,10.343788492721625,0.9883333998204588,0.49416669991022943,0.0,0.9548493681844975,0.97072643816313,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,150,15.0,434304,9,0.1,0.9410136678455644,10.889464080339357,13.880078214145339,1.343686980912552,0.671843490456276,0.0,0.9302208821470674,0.9530065921566461,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,10,1.0,434304,9,0.1,0.918808023872679,0.11948970053616853,0.17552489247681016,0.01759137879279013,0.008795689396395065,0.0,0.9046495657419688,0.9314906148688475,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,20,2.0,434304,9,0.1,0.9054763483642794,0.6559757121663027,1.0147317519926613,0.10245486816319209,0.05122743408159605,0.0,0.8908039069407604,0.9191961160845858,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,30,3.0,434304,9,0.1,0.8950850095785441,1.3651527320087427,2.16303011427646,0.2218172636570341,0.11090863182851701,0.0,0.8806329207191276,0.9091811841475096,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,50,5.0,434304,9,0.1,0.8863860337459475,1.6046196704216138,2.6194631536600608,0.26917710731336825,0.1345885536566841,0.0,0.8714304381262894,0.9005938236811082,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,100,10.0,434304,9,0.1,0.8647260904804008,3.093556909530753,5.450714136635343,0.5608418095185538,0.28042090475927683,0.0,0.8489613266283526,0.8803109688144709,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,150,15.0,434304,9,0.1,0.8752325559976422,3.721143206615975,6.203730924896559,0.6424369301559022,0.321218465077951,0.0,0.8606064530835543,0.8898704594017094,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,10,1.0,434304,9,0.1,0.9651626510462717,0.07256680872499509,0.08706028342904527,0.008284817810502448,0.0041424089052512275,0.0,0.9565084019488653,0.973871239960949,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,20,2.0,434304,9,0.1,0.9445342432950191,0.3983741221723122,0.5421319349791303,0.051683354383055914,0.025841677191527967,0.0,0.9331752643309755,0.956044441220896,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,30,3.0,434304,9,0.1,0.9218865126731506,0.829057936996572,1.2936861537759803,0.1233228774922399,0.06166143874611995,0.0,0.9080353277888299,0.9361036278735632,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,50,5.0,434304,9,0.1,0.9190313697318008,0.9744849270403577,1.5405470905695413,0.14797690133983257,0.07398845066991629,0.0,0.9051070793729737,0.9332759426576777,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,100,10.0,434304,9,0.1,0.9074887636310051,1.8787159311575847,2.818525588951797,0.2925087466615152,0.14625437333075758,0.0,0.894449222203802,0.9209776446912762,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,150,15.0,434304,9,0.1,0.8856308023872679,2.259846680449566,3.717233643188098,0.383009583269897,0.19150479163494855,0.0,0.8704257271404362,0.9012595440060419,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,10,1.0,434304,9,0.1,0.9977872642204538,0.1870768505728814,0.1878014942638831,0.01566556891844604,0.007832784459223018,0.0,0.9969813770999116,0.9985633335175361,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,20,2.0,434304,9,0.1,0.9861318339227823,1.027009105110135,1.0644225405023005,0.09604380042881044,0.048021900214405215,0.0,0.982316534040672,0.9899097751805187,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,30,3.0,434304,9,0.1,0.9734655909224875,2.13731366631731,2.3267369264566535,0.21988980877509343,0.10994490438754678,0.0,0.9675871048850575,0.979758821010168,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,50,5.0,434304,9,0.1,0.9741954944002358,2.512224033738438,2.720005361314992,0.2585004377738691,0.12925021888693455,0.0,0.9685324104774536,0.9802540386457412,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,100,10.0,434304,9,0.1,0.9613243258178603,4.843332799478429,5.502070575229482,0.5427911789196413,0.2713955894598205,0.0,0.9540951729664015,0.9693404850058945,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,150,15.0,434304,9,0.1,0.9387134357500737,5.825886916534095,7.400305588132485,0.7359083889653488,0.3679541944826743,0.0,0.9282567049808429,0.9504739767536103,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,10,1.0,434304,9,0.1,0.8580855806071324,0.0890847217837693,0.2607609219309609,0.020924835327484542,0.010462417663742273,0.0,0.8345270248489537,0.8794244354185087,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,20,2.0,434304,9,0.1,0.8475745100206307,0.489062667146213,1.3740469449436972,0.11397578088254161,0.0569878904412708,0.0,0.8251266969680223,0.8685324104774536,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,30,3.0,434304,9,0.1,0.8460341143530798,1.0177881417366466,2.504882043263081,0.22192505311442312,0.11096252655721156,0.0,0.8254558442933982,0.8653669434313292,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,50,5.0,434304,9,0.1,0.8403629715590922,1.1963243899003286,2.8618811125107744,0.2594424981359078,0.12972124906795393,0.0,0.8201227135831123,0.8599027409372237,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,100,10.0,434304,9,0.1,0.8384081196581197,2.306406499383711,4.9148249573610245,0.47654394886217616,0.2382719744310881,0.0,0.8187287591180371,0.8567378495247568,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,150,15.0,434304,9,0.1,0.872828709843796,2.7743074028535815,4.731798389035847,0.48824679269624366,0.24412339634812172,0.0,0.8572533294650752,0.8881824712643678,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,10,1.0,434304,9,0.1,0.9716396809608017,0.0430525444463938,0.04728169976156521,0.004805772219750232,0.0024028861098751146,0.0,0.9651509081196582,0.9780589172561155,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,20,2.0,434304,9,0.1,0.9557982427055703,0.23635072477206442,0.2785401303793067,0.029035329524551113,0.014517664762275562,0.0,0.9476184308687003,0.9643895174808429,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,30,3.0,434304,9,0.1,0.9338297597995874,0.4918692766695918,0.6405211778456774,0.06805503812561495,0.034027519062807494,0.0,0.9234959843796051,0.9446075790229885,id,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,50,5.0,434304,9,0.1,0.9266988100501031,0.5781505779067633,0.7724222293378846,0.0826723695734732,0.04133618478673657,0.0,0.9158989440576186,0.9377825209991159,id,1,False,120600,,,,,gaussian_nll
