regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch,10,1.0,1131,0.47783985846542937,0.36562580109350384,0.3894393892513593,-0.5055146824112995,0.6412715030090946,0.7451443830315544,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch,20,2.0,1131,0.6442855229693288,0.49394976102329574,0.7409085784980949,0.24381597316187753,0.6413582715294462,1.0045641438955828,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch,30,3.0,1131,0.6829826698575648,0.5239051474170449,1.0198856591450844,0.5515475534482157,0.6417617252739399,1.0642309177382454,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch,50,5.0,1131,0.6554433920567738,0.503610572236936,1.2657303947776122,0.7318437272979346,0.6461606799875333,1.0143659500751725,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch,100,10.0,1131,0.6443423265391128,0.49372669212218173,0.41710383780390664,-1.3864093947684641,0.6500264597273423,0.9912555356737113,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch,150,15.0,1131,0.6655091964323401,0.512626796663352,1.163654866130463,0.6729156669125744,0.6523035492056671,1.0202446349445038,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave,10,1.0,1131,0.14927195060982734,0.11990139325620171,0.12868497781295796,-0.3455526998252252,0.20480155047996615,0.7288614283436747,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave,20,2.0,1131,0.2117027962835902,0.16997343834552714,0.24213799369351424,0.23558832820457976,0.20530584987975034,1.0311581302120063,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave,30,3.0,1131,0.22815657359818323,0.1830432388583836,0.3277518525285122,0.5154086452016541,0.2055956528180837,1.1097344251731918,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave,50,5.0,1131,0.21133650530131742,0.16855247551521021,0.3893927925903479,0.7054403699885962,0.20552625144245348,1.028270130059229,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave,100,10.0,1131,0.20281537089501064,0.16405645616274322,0.22950691665797895,0.2190734733451114,0.20606260688893618,0.9842415077487797,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave,150,15.0,1131,0.21566495094560184,0.17340872562262477,0.2908789484828614,0.45028883394262065,0.20708267781705622,1.0414437036405695,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll_rate,10,1.0,1131,2.3016035639276424e-07,1.8563871736344012e-07,2.2305058134263914e-07,-0.06476636508604794,3.183868755297614e-07,0.7228952387242793,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll_rate,20,2.0,1131,3.306540374986485e-07,2.6634981082740343e-07,4.1181413421654317e-07,0.35531856560397035,3.189579892572688e-07,1.0366695572310802,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll_rate,30,3.0,1131,3.5729424504312693e-07,2.871153367005653e-07,5.429237916561777e-07,0.5669138500899028,3.185793118985058e-07,1.1215236887602893,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll_rate,50,5.0,1131,3.307139394520995e-07,2.646122683488275e-07,6.032984988124864e-07,0.6995027430688103,3.185207353617218e-07,1.0382807231577271,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll_rate,100,10.0,1131,3.2052124294047087e-07,2.5815796317376775e-07,2.9035249490072287e-07,-0.21860375538267873,3.191841049083171e-07,1.0041892375327959,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll_rate,150,15.0,1131,3.1464489916625e-07,2.537389683039356e-07,5.313278661149855e-07,0.6493157961433196,3.1589336934118667e-07,0.9960478113942676,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch_rate,10,1.0,1131,0.31007117443901333,0.24051587507145358,0.2500297839386198,-0.5379396624552819,0.3969360457097976,0.7811615442597225,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch_rate,20,2.0,1131,0.40414326200679,0.31355534489276243,0.47323062656643305,0.2706684552390889,0.39880052323767456,1.0133970204596028,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch_rate,30,3.0,1131,0.4223887045882537,0.32843673113771654,0.6459095572412946,0.5723571940645649,0.40011375544108807,1.0556715405162955,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch_rate,50,5.0,1131,0.40424056527417984,0.31526133970198644,0.7816818342634834,0.7325640749085985,0.40040290311023685,1.0095845013463511,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch_rate,100,10.0,1131,0.4005683733009897,0.31203482850073855,0.2678452123038479,-1.2365856695198487,0.4028601153014858,0.9943113206955694,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,pitch_rate,150,15.0,1131,0.40992235927986986,0.31997912106581944,0.7227520189446346,0.6783196088114568,0.40391155634958004,1.0148814829281279,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave_rate,10,1.0,1131,0.10048723991022239,0.08084764677198135,0.08917859882637226,-0.2696983239855606,0.13127339872401,0.7654805991691231,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,heave_rate,20,2.0,1131,0.13777050957174525,0.11091852394081303,0.1663160776568246,0.3138105112927396,0.13130307952815026,1.0492557376935583,3
