regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
unseen_seastate,tcn,ar20,1,heave_imu,100,10.0,0.22792173759680448,0.1784262837622481,0.28487023190201033,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_imu,150,15.0,-0.029149139968142588,-0.06381047464074552,0.016293848370831483,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_rate_imu,10,1.0,-0.008141377533240611,-0.008980316086781905,-0.007354995683747894,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_rate_imu,20,2.0,0.002628007631686435,0.0018295899161520324,0.003522633391034406,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_rate_imu,30,3.0,0.007001115452810435,0.00581857933906522,0.008322457896566498,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_rate_imu,50,5.0,0.0022312900315023,0.0014888641870022983,0.003104819479832131,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_rate_imu,100,10.0,0.001093975715462306,-0.014228625669042637,0.019389678049778016,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_rate_imu,150,15.0,-0.018373347009026757,-0.030131066691911835,-0.004151979011538363,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_rate_imu,10,1.0,-0.02569373481190218,-0.0301702314894343,-0.020131593760603687,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_rate_imu,20,2.0,0.04201319383144433,0.03225926117320766,0.05381569202137051,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_rate_imu,30,3.0,0.021786211740263482,0.015375345914063332,0.029704392712204125,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_rate_imu,50,5.0,0.0692308708239484,0.03970314109268449,0.10064241227952196,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_rate_imu,100,10.0,-0.4606327347254421,-0.5180262349541072,-0.39400767239554557,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_rate_imu,150,15.0,-0.5147568336445227,-0.5381815305235282,-0.49544789942209766,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_rate_imu,10,1.0,-0.018499767246903942,-0.01951363752397633,-0.01762592466745704,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_rate_imu,20,2.0,-0.0070304419130373125,-0.0074188994337021676,-0.006599877264402046,480,1000,0.95,0
