model,seed,vessel,ss,heading_deg,speed_kn,dof,horizon_samples,horizon_s,n_realizations,n_windows,rmse,mae,rmse_persistence,skill,sse,sae,sse_persistence,regime
dlinear,0,frigate,SS3,90.0,12.0,heave_rate,150,15.0,8,9048,0.10155698742406753,0.0823008594595032,0.10449499589925193,0.055441995956762136,93.31945869321319,744.6581763895849,98.79695931192535,id
dlinear,0,frigate,SS3,90.0,12.0,pitch,10,1.0,8,9048,0.0015095771397793509,0.0013676130554126247,0.026772388314430285,0.9968206642759174,0.020618791779264983,12.37416292537343,6.485251501778603,id
dlinear,0,frigate,SS3,90.0,12.0,pitch,20,2.0,8,9048,0.004175913185324596,0.003351609460797052,0.04855622405316954,0.9926037239940576,0.15778129442701594,30.325362401291727,21.332531979640876,id
dlinear,0,frigate,SS3,90.0,12.0,pitch,30,3.0,8,9048,0.010892903041113297,0.008727318472233984,0.06144162550754712,0.968568733420783,1.0735934861276866,78.96477753677308,34.156863625647446,id
dlinear,0,frigate,SS3,90.0,12.0,pitch,50,5.0,8,9048,0.013268378347932087,0.010627222707451856,0.05485920004562097,0.9415025745035523,1.5928991693260832,96.1551110570244,27.23024399463212,id
dlinear,0,frigate,SS3,90.0,12.0,pitch,100,10.0,8,9048,0.033012167167634845,0.02640716275786824,0.05316959982031564,0.61450274669135,9.860539182627797,238.93200863319183,25.5787534100351,id
dlinear,0,frigate,SS3,90.0,12.0,pitch,150,15.0,8,9048,0.0353589172513537,0.028434949429482485,0.03385442565233782,-0.09085497055239244,11.31228940809373,257.2794224379575,10.370113088787006,id
dlinear,0,frigate,SS3,90.0,12.0,pitch_rate,10,1.0,8,9048,0.0011839074188567547,0.0010374921340650985,0.02328938171289532,0.9974158390108583,0.012682009553084923,9.387228829021012,4.907592679547796,id
dlinear,0,frigate,SS3,90.0,12.0,pitch_rate,20,2.0,8,9048,0.003804979016482735,0.0030506195450686574,0.04202528956095534,0.9918024683293718,0.13099572537802723,27.60200564378121,15.97989866234802,id
dlinear,0,frigate,SS3,90.0,12.0,pitch_rate,30,3.0,8,9048,0.009727835144126127,0.007797093620475733,0.05268956204314177,0.9659134359126588,0.8562192665980406,70.54810307806443,25.11896665220108,id
dlinear,0,frigate,SS3,90.0,12.0,pitch_rate,50,5.0,8,9048,0.011898521253368648,0.009521323531550621,0.04524799301132406,0.930850771351845,1.2809688629365983,86.14893531347002,18.524702125810013,id
dlinear,0,frigate,SS3,90.0,12.0,pitch_rate,100,10.0,8,9048,0.0290495338199946,0.02319691688372326,0.046511155623245155,0.6099106673706045,7.635384756358722,209.88570396392805,19.573426181363235,id
dlinear,0,frigate,SS3,90.0,12.0,pitch_rate,150,15.0,8,9048,0.02982797967294862,0.023934122991637573,0.02942476505970878,-0.027594258489052725,8.050081344154277,216.55594482833675,7.833910395714844,id
dlinear,0,frigate,SS3,90.0,12.0,roll,10,1.0,8,9048,0.0072320776684413,0.005841871600807324,0.2942914355961821,0.9993960918146549,0.4732370680966197,52.85725424410467,783.6241991424886,id
dlinear,0,frigate,SS3,90.0,12.0,roll,20,2.0,8,9048,0.042296343497763345,0.03418870113174246,0.5431877635935531,0.9939367469656059,16.186697131844564,309.33936784000576,2669.6390600927452,id
dlinear,0,frigate,SS3,90.0,12.0,roll,30,3.0,8,9048,0.1060125300981839,0.08555624171388251,0.7100279452708113,0.9777072567081405,101.6873643541804,774.1128750272089,4561.455852376555,id
dlinear,0,frigate,SS3,90.0,12.0,roll,50,5.0,8,9048,0.13621288570988518,0.10973752662305235,0.7328751986548888,0.9654557047004142,167.87614171193206,992.9051408853777,4859.735601957549,id
dlinear,0,frigate,SS3,90.0,12.0,roll,100,10.0,8,9048,0.34551965632227355,0.2791326609831829,0.5132017155932174,0.5467171173431606,1080.1849201250013,2525.592316575839,2383.02605603301,id
dlinear,0,frigate,SS3,90.0,12.0,roll,150,15.0,8,9048,0.41820473049099094,0.33997428239573924,0.5387572093879651,0.3974519399502612,1582.4517388824236,3076.087307116649,2626.266423879609,id
dlinear,0,frigate,SS3,90.0,12.0,roll_rate,10,1.0,8,9048,0.005632397312020393,0.004521685293611217,0.23351197392353104,0.9994182073169073,0.2870378424991527,40.91220853659429,493.36791410532646,id
dlinear,0,frigate,SS3,90.0,12.0,roll_rate,20,2.0,8,9048,0.03479346693610915,0.027984359789858908,0.42776928376776874,0.9933842936850676,10.953376169295922,253.2024873786434,1655.6623961031978,id
dlinear,0,frigate,SS3,90.0,12.0,roll_rate,30,3.0,8,9048,0.08712116710435812,0.07009410007746862,0.5515976001341886,0.9750539014623585,68.67520451099546,634.211417500936,2752.9436880629073,id
dlinear,0,frigate,SS3,90.0,12.0,roll_rate,50,5.0,8,9048,0.11158715832089304,0.08957202485379927,0.5398151689058089,0.9572694711687925,112.66292642649078,810.4476808771758,2636.590969223142,id
dlinear,0,frigate,SS3,90.0,12.0,roll_rate,100,10.0,8,9048,0.28033076351880737,0.22555673139358196,0.4295213915253417,0.5740369540740228,711.0401289501394,2040.8373056491296,1669.2530860381305,id
dlinear,0,frigate,SS3,90.0,12.0,roll_rate,150,15.0,8,9048,0.32296442717068274,0.26157974497238984,0.37657094608342845,0.2644439693459377,943.7608799776342,2366.773532510183,1283.0577694243557,id
dlinear,1,frigate,SS3,90.0,12.0,heave,10,1.0,8,9048,0.002088106160580334,0.0016869349632151998,0.09012439059636491,0.999463190161172,0.03945097503289886,15.263387547171128,73.49152750075291,id
dlinear,1,frigate,SS3,90.0,12.0,heave,20,2.0,8,9048,0.012911796422366957,0.010432012743585376,0.1661977176489111,0.993964361375042,1.5084326770427603,94.3888513039605,249.92097287024652,id
dlinear,1,frigate,SS3,90.0,12.0,heave,30,3.0,8,9048,0.031833945560758595,0.025719739135839633,0.21663685170074146,0.9784068367936267,9.169244014006415,232.712199701077,424.6364428579922,id
dlinear,1,frigate,SS3,90.0,12.0,heave,50,5.0,8,9048,0.041165557815644925,0.03315734777013346,0.21870785455343622,0.9645726026162751,15.33276930367196,300.00768262416756,432.7941208211848,id
dlinear,1,frigate,SS3,90.0,12.0,heave,100,10.0,8,9048,0.1068582297594309,0.0864538057199897,0.16081506889271702,0.5584677114754347,103.31622810670527,782.2340341544668,233.99472879310642,id
dlinear,1,frigate,SS3,90.0,12.0,heave,150,15.0,8,9048,0.13021029606882825,0.1057175989747869,0.14598006453265225,0.20438392325928412,153.4063174386991,956.5328355238719,192.81450177218179,id
dlinear,1,frigate,SS3,90.0,12.0,heave_rate,10,1.0,8,9048,0.00170428493316893,0.001373743908090525,0.07158442367369668,0.999433177157545,0.026280704383244095,12.429634880403071,46.36493524046711,id
dlinear,1,frigate,SS3,90.0,12.0,heave_rate,20,2.0,8,9048,0.010454098657219536,0.008433570238703631,0.13148106650478925,0.9936781126594251,0.988839441193188,76.30694351979045,156.41522664389464,id
dlinear,1,frigate,SS3,90.0,12.0,heave_rate,30,3.0,8,9048,0.02579161230984751,0.02078638032157852,0.17021877842769034,0.9770415774367228,6.018795338619291,188.07516914964245,262.16066552614814,id
dlinear,1,frigate,SS3,90.0,12.0,heave_rate,50,5.0,8,9048,0.03326087967162208,0.026768335469744685,0.16667984383607531,0.9601799966329915,10.00967678236455,242.1998993302499,251.3730772473446,id
dlinear,1,frigate,SS3,90.0,12.0,heave_rate,100,10.0,8,9048,0.08581509356208566,0.06928932426442162,0.13338196095938448,0.5860640324870767,66.63155560121298,626.9298059444868,160.97068346478667,id
dlinear,1,frigate,SS3,90.0,12.0,heave_rate,150,15.0,8,9048,0.10150754157728,0.08225920564875612,0.10449499589925193,0.05636154077289646,93.22861046142808,744.2812927099453,98.79695931192535,id
dlinear,1,frigate,SS3,90.0,12.0,pitch,10,1.0,8,9048,0.0008224512423783039,0.0006614852985314857,0.026772388314430285,0.9990562736289657,0.006120302865018843,5.985118981112882,6.485251501778603,id
dlinear,1,frigate,SS3,90.0,12.0,pitch,20,2.0,8,9048,0.004747314593418897,0.003808801808473109,0.04855622405316954,0.990441137571698,0.20391473844073887,34.46203876306469,21.332531979640876,id
dlinear,1,frigate,SS3,90.0,12.0,pitch,30,3.0,8,9048,0.010816641139982883,0.008670101852269364,0.06144162550754712,0.9690072973798418,1.058613516786988,78.4470815593332,34.156863625647446,id
dlinear,1,frigate,SS3,90.0,12.0,pitch,50,5.0,8,9048,0.013407345993526889,0.01073263767871154,0.05485920004562097,0.9402708006542938,1.6264406717876005,97.10890571698201,27.23024399463212,id
dlinear,1,frigate,SS3,90.0,12.0,pitch,100,10.0,8,9048,0.03305275642574044,0.02643837299437058,0.05316959982031564,0.6135542075272442,9.88480163200622,239.214398853065,25.5787534100351,id
dlinear,1,frigate,SS3,90.0,12.0,pitch,150,15.0,8,9048,0.03534947170482677,0.028429790216891414,0.03385442565233782,-0.0902722408793446,11.30624643548403,257.2327418824335,10.370113088787006,id
dlinear,1,frigate,SS3,90.0,12.0,pitch_rate,10,1.0,8,9048,0.0007190967103918025,0.000576933332124836,0.02328938171289532,0.9990466361372344,0.0046787215138538295,5.220092789065515,4.907592679547796,id
dlinear,1,frigate,SS3,90.0,12.0,pitch_rate,20,2.0,8,9048,0.004188829568056844,0.0033561967792201204,0.04202528956095534,0.9900650896618434,0.1587588604232565,30.36686845838365,15.97989866234802,id
dlinear,1,frigate,SS3,90.0,12.0,pitch_rate,30,3.0,8,9048,0.009657993910376313,0.00773802384736822,0.05268956204314177,0.9664011295660629,0.843968905981691,70.01363977098765,25.11896665220108,id
dlinear,1,frigate,SS3,90.0,12.0,pitch_rate,50,5.0,8,9048,0.011996794327812449,0.009606144670090142,0.04524799301132406,0.9297038102956022,1.3022159748534006,86.9163969749756,18.524702125810013,id
dlinear,1,frigate,SS3,90.0,12.0,pitch_rate,100,10.0,8,9048,0.029088355911041433,0.023227321147066736,0.046511155623245155,0.6088673320086713,7.655806404047928,210.16080173865984,19.573426181363235,id
dlinear,1,frigate,SS3,90.0,12.0,pitch_rate,150,15.0,8,9048,0.029822349567585123,0.023932060593249555,0.02942476505970878,-0.027206373154591956,8.0470426852003,216.53728424772197,7.833910395714844,id
dlinear,1,frigate,SS3,90.0,12.0,roll,10,1.0,8,9048,0.006982317313705872,0.005619801092820812,0.2942914355961821,0.9994370835811993,0.4411149278668164,50.8479602878427,783.6241991424886,id
dlinear,1,frigate,SS3,90.0,12.0,roll,20,2.0,8,9048,0.04328832828747693,0.03496367509718614,0.5431877635935531,0.9936490064307439,16.95486050288375,316.3513322793402,2669.6390600927452,id
dlinear,1,frigate,SS3,90.0,12.0,roll,30,3.0,8,9048,0.10565477621684059,0.08533011596987737,0.7100279452708113,0.9778574626985265,101.00220636027265,772.0668892954504,4561.455852376555,id
