model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
ar10,roll_rate,100,10.0,434304,0.7201442330975312,0.49661600024689057,1.958738621708589,0.8648282298724315,1.972726817260997,0.3650501563604253,384,0.8469435797919385,0.8780520554618102,0,True,54900,0.047056725999937044,,,,id
ar10,roll_rate,150,15.0,434304,1.0539233484811292,0.7089535383939526,2.8980935747304644,0.8677507420788315,1.9741281062750022,0.533867759205245,384,0.8545176033125056,0.8786391472434527,0,True,54900,0.047056725999937044,,,,id
ar10,pitch_rate,10,1.0,434304,0.03686332623016522,0.02397709129056932,0.7528444431836472,0.9976023900019416,0.9236173504276821,0.03991190314159388,384,0.997315523427599,0.997862160954745,0,True,54900,0.047056725999937044,,,,id
ar10,pitch_rate,20,2.0,434304,0.17380082258765392,0.11682066324589961,1.3414123591158549,0.9832127697016426,0.9237371608217294,0.18814964901167971,384,0.9814606773359801,0.984844318108677,0,True,54900,0.047056725999937044,,,,id
ar10,pitch_rate,30,3.0,434304,0.28372527110068957,0.19557497444851796,1.664055642972382,0.9709289745789921,0.9238676654473805,0.30710596518528044,384,0.9678322262252838,0.9736126734973628,0,True,54900,0.047056725999937044,,,,id
ar10,pitch_rate,50,5.0,434304,0.4689901095204131,0.29769312966759476,1.549273352583568,0.9083629149717198,0.923797316378609,0.5076764147344657,384,0.8966620745203565,0.9182026281239295,0,True,54900,0.047056725999937044,,,,id
ar10,pitch_rate,100,10.0,434304,0.8400796447379567,0.5559145412630133,1.2730898977022085,0.5645655560964673,0.9237004804982916,0.9094719148405926,384,0.5489902519391843,0.5789437595825309,0,True,54900,0.047056725999937044,,,,id
ar10,pitch_rate,150,15.0,434304,0.9134537830716548,0.5850436656775352,1.3079980284130317,0.5122930114617751,0.9234069683655249,0.9892212365350808,384,0.49689006730784524,0.5260086683444777,0,True,54900,0.047056725999937044,,,,id
ar10,heave_rate,10,1.0,434304,0.007901265045487568,0.005522148920541593,0.2852226587419099,0.9992325939604145,0.4495602477358838,0.017575542066454133,384,0.9991471271408976,0.9993059124628353,0,True,54900,0.047056725999937044,,,,id
ar10,heave_rate,20,2.0,434304,0.0350906669328125,0.024445588259483623,0.5351982235990471,0.9957011338960773,0.44960586015695647,0.078047619131482,384,0.9952150250499805,0.9961155806815105,0,True,54900,0.047056725999937044,,,,id
ar10,heave_rate,30,3.0,434304,0.07479988634063454,0.05174456991748781,0.7216245802205107,0.9892556724387489,0.4496495382799816,0.16635152484924642,384,0.9880859541229103,0.9902442100695552,0,True,54900,0.047056725999937044,,,,id
ar10,heave_rate,50,5.0,434304,0.12477620182469899,0.08349132416799084,0.8524864976952896,0.9785765946487438,0.44959255402628673,0.27753173558431216,384,0.9765562614928718,0.9804037474576909,0,True,54900,0.047056725999937044,,,,id
ar10,heave_rate,100,10.0,434304,0.30818231862779516,0.2102103987580772,0.47861232963563727,0.5853824588077032,0.4493860488108614,0.6857852384231528,384,0.56961239009483,0.6016011025489573,0,True,54900,0.047056725999937044,,,,id
ar10,heave_rate,150,15.0,434304,0.4115819565864216,0.27915720472993705,0.6814233587032514,0.6351800149495794,0.44913945544323325,0.9163789811791351,384,0.6119585026897035,0.6565431944662915,0,True,54900,0.047056725999937044,,,,id
ar20,roll,10,1.0,434304,0.007407291537019038,0.005034348942786689,1.9446628367671026,0.9999854912416798,3.682816873957597,0.002011311393025925,384,0.9999815710480318,0.9999882270546664,0,True,108900,0.07728538499941351,,,,id
ar20,roll,20,2.0,434304,0.057778911415372065,0.04014600719207991,3.7444545258092843,0.9997618987973158,3.683691963859013,0.015685055097506912,384,0.999702145253707,0.999802704376318,0,True,108900,0.07728538499941351,,,,id
ar20,roll,30,3.0,434304,0.19053478560360976,0.13505666060924787,5.26736094690192,0.9986915341501795,3.6845301229084004,0.05171209876097044,384,0.9983923950103223,0.9988911485726335,0,True,108900,0.07728538499941351,,,,id
ar20,roll,50,5.0,434304,0.6168259034773231,0.43650712951428955,7.0875605548865055,0.9924258894070032,3.685983647312865,0.1673436353758645,384,0.9909890590813978,0.9933893160392178,0,True,108900,0.07728538499941351,,,,id
ar20,roll,100,10.0,434304,1.0290851586848349,0.7310633910344811,3.793711335438843,0.9264175802617908,3.6900743810329235,0.27887924535460823,384,0.9135720981845766,0.9351693663210222,0,True,108900,0.07728538499941351,,,,id
ar20,roll,150,15.0,434304,1.587596335057688,1.095714028499779,5.251935256462554,0.9086220421539419,3.6937274583324062,0.42980873737079517,384,0.8976445887107848,0.9169949542683008,0,True,108900,0.07728538499941351,,,,id
ar20,pitch,10,1.0,434304,0.008379119653901066,0.0054091542445586435,0.8963189522817477,0.9999126080106762,1.2413165389175655,0.006750187716992559,384,0.9998988049976608,0.9999243996548521,0,True,108900,0.07728538499941351,,,,id
ar20,pitch,20,2.0,434304,0.08190805713656583,0.054553328143286846,1.6396866224861668,0.9975046495779137,1.2413790185919036,0.06598150597830642,384,0.9971633995619581,0.9977998101694243,0,True,108900,0.07728538499941351,,,,id
ar20,pitch,30,3.0,434304,0.267049273336008,0.1827618422032414,2.1223575061775537,0.9841676377593345,1.2413993725281671,0.21511954915213932,384,0.9823242194554686,0.9858134347716689,0,True,108900,0.07728538499941351,,,,id
ar20,pitch,50,5.0,434304,0.600977965966777,0.41250158392342356,2.2343246831224586,0.9276523327660952,1.2415168463730468,0.4840675080023821,384,0.9204887270446489,0.9338079731275741,0,True,108900,0.07728538499941351,,,,id
ar20,pitch,100,10.0,434304,1.052178406720438,0.6967854700580998,1.5591545468409598,0.544592227572446,1.2411836658196425,0.8477217640675357,384,0.5313784983378503,0.5574121991390497,0,True,108900,0.07728538499941351,,,,id
ar20,pitch,150,15.0,434304,1.2233875993081706,0.793016963582708,1.785131912400982,0.5303357320163543,1.2405036351372414,0.9862023493166329,384,0.5092764580512947,0.5484360111177092,0,True,108900,0.07728538499941351,,,,id
ar20,heave,10,1.0,434304,0.0018378880207567383,0.0012658628951182677,0.44174333995484594,0.9999826899599316,0.7591945699315659,0.0024208392598519327,384,0.9999804528396928,0.9999846634077261,0,True,108900,0.07728538499941351,,,,id
ar20,heave,20,2.0,434304,0.01607666300275213,0.01105070658313395,0.8382135080550518,0.9996321400514426,0.7592353662201028,0.021174807863325346,384,0.9995844738463143,0.9996746755039145,0,True,108900,0.07728538499941351,,,,id
ar20,heave,30,3.0,434304,0.05883616680202815,0.04024912673122466,1.1513183823181896,0.9973884528964564,0.7592379733777742,0.07749370930470179,384,0.9970546263908479,0.9976840975932154,0,True,108900,0.07728538499941351,,,,id
ar20,heave,50,5.0,434304,0.2255723271089181,0.15117201310441492,1.4421558821616272,0.9755348868572539,0.7593097520603712,0.2970755037675103,384,0.9727683199445769,0.9781477671322965,0,True,108900,0.07728538499941351,,,,id
ar20,heave,100,10.0,434304,0.474793110891473,0.32132511031320693,0.8335183990732865,0.6755270958301378,0.7591324816869609,0.625441701343588,384,0.6410207859022229,0.7038167241318339,0,True,108900,0.07728538499941351,,,,id
ar20,heave,150,15.0,434304,0.6304450933278566,0.43049234123664915,1.106452908012778,0.6753400862595789,0.758700750262978,0.8309535651695799,384,0.6510470292380238,0.6967159488841761,0,True,108900,0.07728538499941351,,,,id
ar20,roll_rate,10,1.0,434304,0.020934869065559105,0.014309206226670238,1.067513758350997,0.9996154139421745,1.9695482829582032,0.010629274360370365,384,0.9995190955304032,0.9996837493175731,0,True,108900,0.07728538499941351,,,,id
ar20,roll_rate,20,2.0,434304,0.0883289724718105,0.062134898972125666,2.0483978110523133,0.9981405789185513,1.9698951249631573,0.04483942893836163,384,0.9977303950813883,0.9984300648745782,0,True,108900,0.07728538499941351,,,,id
ar20,roll_rate,30,3.0,434304,0.18159102356685514,0.13000060900472807,2.8659956780901075,0.9959854424234351,1.9702531268505945,0.09216634202587173,384,0.9952006309086154,0.9965180608415032,0,True,108900,0.07728538499941351,,,,id
ar20,roll_rate,50,5.0,434304,0.26862733795957366,0.18614094068115358,3.798345550151574,0.9949983710120771,1.9711142946671736,0.13628196938469866,384,0.9942266443695631,0.995581300287256,0,True,108900,0.07728538499941351,,,,id
ar20,roll_rate,100,10.0,434304,0.6690683619428439,0.4612852864585659,1.958738621708589,0.8833222583272771,1.972726817260997,0.3391591557881298,384,0.8680907593338126,0.8951643322726396,0,True,108900,0.07728538499941351,,,,id
ar20,roll_rate,150,15.0,434304,1.0068549256804218,0.6805717446776743,2.8980935747304644,0.8792995219921707,1.9741281062750022,0.5100251207001273,384,0.8668886275834371,0.8895550462872128,0,True,108900,0.07728538499941351,,,,id
ar20,pitch_rate,10,1.0,434304,0.027161750254103754,0.01765395838902359,0.7528444431836472,0.9986983176834632,0.9236173504276821,0.029408012140012825,384,0.9985427452167528,0.9988440758588981,0,True,108900,0.07728538499941351,,,,id
ar20,pitch_rate,20,2.0,434304,0.13376550320587327,0.09029938329547986,1.3414123591158549,0.9900559420054782,0.9237371608217294,0.1448090527037793,384,0.9890394795228851,0.9910029384453958,0,True,108900,0.07728538499941351,,,,id
ar20,pitch_rate,30,3.0,434304,0.24512101586457816,0.16857197867148932,1.664055642972382,0.9783017150998154,0.9238676654473805,0.26532048369273636,384,0.9760614959352741,0.9802281236055812,0,True,108900,0.07728538499941351,,,,id
ar20,pitch_rate,50,5.0,434304,0.42834731968970896,0.2773281543335446,1.549273352583568,0.9235573022777732,0.923797316378609,0.46368106087261585,384,0.9141679816333433,0.9316726020633076,0,True,108900,0.07728538499941351,,,,id
ar20,pitch_rate,100,10.0,434304,0.8200528363796824,0.5488349571907382,1.2730898977022085,0.5850788945182084,0.9237004804982916,0.8877908517892117,384,0.5704945354912058,0.5987506864678671,0,True,108900,0.07728538499941351,,,,id
ar20,pitch_rate,150,15.0,434304,0.909209941405751,0.5860416870449017,1.3079980284130317,0.5168141888175433,0.9234069683655249,0.9846253846395556,384,0.501812127433537,0.5304572596290068,0,True,108900,0.07728538499941351,,,,id
ar20,heave_rate,10,1.0,434304,0.005411377990230496,0.003725879719420575,0.2852226587419099,0.999640045428139,0.4495602477358838,0.012037047353461009,384,0.9995994431062805,0.9996769251676617,0,True,108900,0.07728538499941351,,,,id
ar20,heave_rate,20,2.0,434304,0.02626501582972955,0.01800595997832743,0.5351982235990471,0.9975916144811264,0.44960586015695647,0.058417868086862765,384,0.9973202519172707,0.9978499742106837,0,True,108900,0.07728538499941351,,,,id
ar20,heave_rate,30,3.0,434304,0.06180740959049883,0.041897134715641465,0.7216245802205107,0.9926640147613336,0.4496495382799816,0.137456851010961,384,0.9918440148803008,0.9934432739845059,0,True,108900,0.07728538499941351,,,,id
ar20,heave_rate,50,5.0,434304,0.11041873631896172,0.07329569092192073,0.8524864976952896,0.9832231459249485,0.44959255402628673,0.24559734214927806,384,0.9815711363838271,0.9846727069474985,0,True,108900,0.07728538499941351,,,,id
ar20,heave_rate,100,10.0,434304,0.2889501155298725,0.19619307395846988,0.47861232963563727,0.6355164099055526,0.4493860488108614,0.6429886203509768,384,0.6188771424790093,0.6521421470956466,0,True,108900,0.07728538499941351,,,,id
ar20,heave_rate,150,15.0,434304,0.40270181422196144,0.2730999987182054,0.6814233587032514,0.6507526345093259,0.44913945544323325,0.8966075220992445,384,0.6273185869595926,0.6724885303690367,0,True,108900,0.07728538499941351,,,,id
ar40,roll,10,1.0,434304,0.005767045108185407,0.003900599124952897,1.9446628367671026,0.9999912053599905,3.682816873957597,0.001565933171688788,384,0.9999888377062167,0.9999928602145278,0,True,216900,0.1436681649993261,,,,id
ar40,roll,20,2.0,434304,0.0457040386782105,0.03155560591188584,3.7444545258092843,0.9998510186052567,3.683691963859013,0.012407128263333731,384,0.9998142618753848,0.9998770026379773,0,True,216900,0.1436681649993261,,,,id
ar40,roll,30,3.0,434304,0.15739323312374506,0.11080298215066983,5.26736094690192,0.9991071346810448,3.6845301229084004,0.042717314792776344,384,0.998913753916145,0.9992457990110339,0,True,216900,0.1436681649993261,,,,id
ar40,roll,50,5.0,434304,0.5488369715516744,0.3888660322461449,7.0875605548865055,0.9940035646793668,3.685983647312865,0.14889837396641314,384,0.992924026318676,0.9947287836975306,0,True,216900,0.1436681649993261,,,,id
ar40,roll,100,10.0,434304,0.9864452654572515,0.6977960280868372,3.793711335438843,0.9323889904151378,3.6900743810329235,0.2673239516600547,384,0.9210094015389516,0.9404610066203654,0,True,216900,0.1436681649993261,,,,id
ar40,roll,150,15.0,434304,1.5426954940287665,1.0585575522742394,5.251935256462554,0.9137177037188163,3.6937274583324062,0.4176527671387108,384,0.9033403674543794,0.9219294303644414,0,True,216900,0.1436681649993261,,,,id
ar40,pitch,10,1.0,434304,0.006919118190659399,0.004493873840438121,0.8963189522817477,0.9999404095946844,1.2413165389175655,0.005574015953008171,384,0.9999315941653566,0.9999478599325176,0,True,216900,0.1436681649993261,,,,id
ar40,pitch,20,2.0,434304,0.06842668353029888,0.04618794382944359,1.6396866224861668,0.9982584767542435,1.2413790185919036,0.05512150802090668,384,0.998055495400956,0.9984406048623025,0,True,216900,0.1436681649993261,,,,id
ar40,pitch,30,3.0,434304,0.23217480609595476,0.16176652130751923,2.1223575061775537,0.9880327848275617,1.2413993725281671,0.18702668233440464,384,0.9868181991398268,0.9890611911561211,0,True,216900,0.1436681649993261,,,,id
ar40,pitch,50,5.0,434304,0.5522760316376435,0.3894936164017967,2.2343246831224586,0.9389030086341367,1.2415168463730468,0.4448397403958363,384,0.9332927033363461,0.943502390084516,0,True,216900,0.1436681649993261,,,,id
ar40,pitch,100,10.0,434304,1.0146505391089782,0.6806786057116977,1.5591545468409598,0.5764987955520691,1.2411836658196425,0.8174862166260718,384,0.5654533445318696,0.5878197633238221,0,True,216900,0.1436681649993261,,,,id
ar40,pitch,150,15.0,434304,1.2131380470011983,0.7916509583828891,1.785131912400982,0.538172468715655,1.2405036351372414,0.9779399371667173,384,0.5175950565886286,0.5566720968355328,0,True,216900,0.1436681649993261,,,,id
ar40,heave,10,1.0,434304,0.0013307321652662391,0.00092468633514708,0.44174333995484594,0.9999909251117074,0.7591945699315659,0.0017528209736618532,384,0.9999897462041414,0.9999918503157808,0,True,216900,0.1436681649993261,,,,id
ar40,heave,20,2.0,434304,0.011533761054405525,0.008039288256133191,0.8382135080550518,0.9998106642653772,0.7592353662201028,0.015191285295134527,384,0.9997868184677453,0.9998295131049222,0,True,216900,0.1436681649993261,,,,id
ar40,heave,30,3.0,434304,0.04409069422415154,0.030597740700021046,1.1513183823181896,0.9985334293261766,0.7592379733777742,0.058072298502136854,384,0.9983578919684066,0.9986811646968102,0,True,216900,0.1436681649993261,,,,id
ar40,heave,50,5.0,434304,0.18713885227971533,0.1260586141271648,1.4421558821616272,0.9831614957095208,0.7593097520603712,0.24645917133543715,384,0.9812562744846148,0.9848579173293388,0,True,216900,0.1436681649993261,,,,id
ar40,heave,100,10.0,434304,0.4487330088591034,0.3050591585299466,0.8335183990732865,0.7101684541637605,0.7591324816869609,0.5911129080683243,384,0.6789571462334464,0.7352909941966029,0,True,216900,0.1436681649993261,,,,id
ar40,heave,150,15.0,434304,0.6177172011429137,0.4219377961722832,1.106452908012778,0.688316708962653,0.758700750262978,0.8141776595433745,384,0.6640432597920276,0.7090331222217281,0,True,216900,0.1436681649993261,,,,id
ar40,roll_rate,10,1.0,434304,0.016162966392176622,0.01098905565916758,1.067513758350997,0.9997707574779541,1.9695482829582032,0.008206433186750987,384,0.999714753663955,0.9998109532044479,0,True,216900,0.1436681649993261,,,,id
ar40,roll_rate,20,2.0,434304,0.07187037547848543,0.0501690726172705,2.0483978110523133,0.998768962673559,1.9698951249631573,0.036484366384646805,384,0.9985035943237622,0.998960840318022,0,True,216900,0.1436681649993261,,,,id
ar40,roll_rate,30,3.0,434304,0.15738059240475546,0.11196031892572428,2.8659956780901075,0.9969845558500948,1.9702531268505945,0.07987836195257043,384,0.9964213933511555,0.9973833976969834,0,True,216900,0.1436681649993261,,,,id
ar40,roll_rate,50,5.0,434304,0.25901913026806583,0.18044353235308522,3.798345550151574,0.9953497667377543,1.9711142946671736,0.13140746377256712,384,0.9946360260594146,0.9958639704649138,0,True,216900,0.1436681649993261,,,,id
ar40,roll_rate,100,10.0,434304,0.6481561448660396,0.44806944001016163,1.958738621708589,0.8905019684004447,1.972726817260997,0.3285584903063072,384,0.8768172252338484,0.9012345522935238,0,True,216900,0.1436681649993261,,,,id
ar40,roll_rate,150,15.0,434304,0.980012541445952,0.6617804505163526,2.8980935747304644,0.8856493970407177,1.9741281062750022,0.49642803743630665,384,0.874510005014883,0.894659798876644,0,True,216900,0.1436681649993261,,,,id
ar40,pitch_rate,10,1.0,434304,0.022192416372295454,0.014557028061119026,0.7528444431836472,0.9991310422005445,0.9236173504276821,0.0240277170648854,384,0.9990364696647597,0.9992180551267686,0,True,216900,0.1436681649993261,,,,id
ar40,pitch_rate,20,2.0,434304,0.11421743804335026,0.07832116929541774,1.3414123591158549,0.9927499630132018,0.9237371608217294,0.12364711834451457,384,0.9921180215764648,0.9933248641829879,0,True,216900,0.1436681649993261,,,,id
ar40,pitch_rate,30,3.0,434304,0.2206727396556255,0.15539594853053176,1.664055642972382,0.9824142179984857,0.9238676654473805,0.23885752030163898,384,0.9808929185594257,0.9837669050151869,0,True,216900,0.1436681649993261,,,,id
ar40,pitch_rate,50,5.0,434304,0.3981352479682078,0.2560269293750061,1.549273352583568,0.9339602903990931,0.923797316378609,0.43097683973465467,384,0.9257327195467167,0.9408081534887079,0,True,216900,0.1436681649993261,,,,id
ar40,pitch_rate,100,10.0,434304,0.8036029342174786,0.5371698318775319,1.2730898977022085,0.6015582087792997,0.9237004804982916,0.8699821545875713,384,0.5877027847906046,0.6146248948478864,0,True,216900,0.1436681649993261,,,,id
ar40,pitch_rate,150,15.0,434304,0.9049963332238543,0.5818818881049908,1.3079980284130317,0.521282327399921,0.9234069683655249,0.9800622739784406,384,0.5054491842882219,0.535276530620509,0,True,216900,0.1436681649993261,,,,id
